,Unnamed: 0,Unnamed: 0.1,date,location,text
4046,4098,256,06 07 2020 18 38,west bengal india,rt actress turned mp sumalathaambareesh congress mla hd ranganath tested positive covid 19 karnataka monday h
4062,4114,272,06 07 2020 18 30,bengaluru india,rt covid 19 india total covid cases india near 7 lakh total cases amp recoveries see 2nd biggest single da
4067,4119,277,06 07 2020 18 28,bengaluru south india,rt six sanitation workers living without food water veranda auditorium tekkali srikakula
4082,4134,292,06 07 2020 18 22,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
4092,4144,302,06 07 2020 18 19,bengaluru india,rt bengaluru covid dips monday 981 sunday 1235 saturday 1172 friday 994 thursday 889 wednes
4098,4150,308,06 07 2020 18 16,bengaluru india,transmission covid still mystery amp new theories coming every day pandemic turning u
4101,4153,311,06 07 2020 18 15,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4107,4159,317,06 07 2020 18 15,bengaluru south india,rt would still urge come contact symptoms get tested immediately let w
4112,4164,322,06 07 2020 18 14,bengaluru india,rt rs 3000 crores scam karnataka state government name covid 19 sdpi covid 19 3000crorescam karnatakagov
4152,4204,362,06 07 2020 18 02,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4162,4214,372,06 07 2020 18 01,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4164,4216,374,06 07 2020 18 01,bengaluru india,rt covid positive count bengaluru crosses 10k today total 981 155 covid patients died far city
4166,4218,376,06 07 2020 18 00,bengaluru india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
4172,4224,382,06 07 2020 17 59,bengaluru india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
4177,4229,387,06 07 2020 17 58,bengaluru india,rt rs 3000 crores scam karnataka state government name covid 19 sdpi covid 19 3000crorescam karnatakagov
4208,4260,418,06 07 2020 17 49,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4211,4263,421,06 07 2020 17 49,bengaluru south india,rt btm meanwhile minister said would cost 2400 take covid test private center reality
4231,4283,441,06 07 2020 17 45,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4235,4287,445,06 07 2020 17 44,bengaluru south india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4245,4297,455,06 07 2020 17 43,bengaluru india,rt one police security tested positive got everyone house tested covid one gunman amp two house
4250,4302,460,06 07 2020 17 40,bengaluru south india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
4253,4305,463,06 07 2020 17 39,bengaluru india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
4259,4311,469,06 07 2020 17 37,bengaluru india,wearing mask protecting eachother wear mask properly stay inside covid19 covid 19
4265,4317,475,06 07 2020 17 36,bengaluru india,rt karnataka four ministers plus one deal covid 19 let us hope reinstates
4277,4329,487,06 07 2020 17 34,bengaluru india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
4289,4341,499,06 07 2020 17 31,bengaluru india,covid 19 india total covid cases india near 7 lakh total cases amp recoveries see 2nd biggest sin
4335,4387,545,06 07 2020 17 22,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4342,4394,552,06 07 2020 17 21,bengaluru india,rt karnataka covid 19 update 06 07 2020 new cases 1843 bengaluru urban 981 deceased 30 discharged 680
4348,4400,558,06 07 2020 17 19,bengaluru south india,rt rs 3000 crores scam karnataka state government name covid 19 sdpi covid 19 3000crorescam karnatakagov
4366,4418,576,06 07 2020 17 15,bengaluru india,rt six sanitation workers living without food water veranda auditorium tekkali srikakula
4391,4443,601,06 07 2020 17 09,bengaluru south india,rt high tests per million undertaken delhi must emulated states critical states must
4416,4468,626,06 07 2020 17 03,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4417,4469,627,06 07 2020 17 03,bengaluru south india,rt watch farmers karnataka threw 100 litres milk express anger dairy selling
4427,4479,637,06 07 2020 17 02,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4436,4488,646,06 07 2020 17 00,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4452,4504,662,06 07 2020 16 55,bengaluru india,rt bjp minister says situation gone government control tackling covid
4461,4513,671,06 07 2020 16 54,bengaluru india,rt dr sanjeev agarwal shares experience thank contribution doctor forever gr
4464,4516,674,06 07 2020 16 53,bengaluru india,rt bjp minister says situation gone government control tackling covid
4468,4520,678,06 07 2020 16 53,bengaluru south india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
4470,4522,680,06 07 2020 16 52,bengaluru india,rt humble tribute former deputy pm freedom fighter amp social reformer babu jagjivan ram ji death anniversa
4482,4534,692,06 07 2020 16 50,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4483,4535,693,06 07 2020 16 50,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4489,4541,699,06 07 2020 16 48,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4507,4559,717,06 07 2020 16 44,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4513,4565,723,06 07 2020 16 42,bengaluru south india,rt today dr donated plasma sewa hee darma hai dr proved today btw recovered fully
4535,4587,745,06 07 2020 16 38,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4536,4588,746,06 07 2020 16 38,bengaluru india,rt auctioning paintings donated rs 9 crore towards covid 19 relief sadhguru ishafo
4542,4594,752,06 07 2020 16 38,bengaluru india,rt auctioning paintings donated rs 9 crore towards covid 19 relief sadhguru ishafo
4563,4615,773,06 07 2020 16 32,bengaluru india,rt due ongoing covid situation extreme scarcity blood especially kids suffering cancer
4573,4625,783,06 07 2020 16 31,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4574,4626,784,06 07 2020 16 31,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4593,4645,803,06 07 2020 16 27,bengaluru india,rt something wrote long back still true warriors fighting another battle covid batt
4611,4663,821,06 07 2020 16 24,bengaluru india,rt india sportsforgirls especially pertinent gender bias girls playing amp lack sports facilities
4636,4688,846,06 07 2020 16 20,west bengal india,rt kashmir today bjym district president kulgam shri zubair ahmed district office bearers distributed face masks streets
4650,4702,860,06 07 2020 16 17,bengaluru india,rt shame modi amp bjp took even covid pandemic another opportunity scam pmventilatorscam ht
4661,4713,871,06 07 2020 16 14,bengaluru bangalore india,rt bengaluru covid dips monday 981 sunday 1235 saturday 1172 friday 994 thursday 889 wednes
4684,4736,894,06 07 2020 16 10,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4686,4738,896,06 07 2020 16 10,bengaluru india,rt justin 2078 highest patients discharged 1831 new covid cases 11 dead bulletin includes bed
4696,4748,906,06 07 2020 16 09,bengaluru india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
4727,4779,937,06 07 2020 16 02,bengaluru india,rt 700 000 covid cases india covid india
4739,4791,949,06 07 2020 16 00,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4749,4801,959,06 07 2020 15 58,bengaluru india,rt morale booster message kiocl employees cmd shri mv subba rao amidst covid situation
4751,4803,961,06 07 2020 15 58,west bengal india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4762,4814,972,06 07 2020 15 56,bengaluru india,rt one police security tested positive got everyone house tested covid one gunman amp two house
4765,4817,975,06 07 2020 15 55,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4776,4828,986,06 07 2020 15 54,bengaluru india,lot myths facts covid going around let stick truth coronavirus
4784,4836,994,06 07 2020 15 53,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
4786,4838,996,06 07 2020 15 53,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4815,4867,1025,06 07 2020 15 47,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4824,4876,1034,06 07 2020 15 46,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4832,4884,1042,06 07 2020 15 45,bengaluru south india,rt majority asymptomatic people opt homeisolation let support help people counseling
4844,4896,1054,06 07 2020 15 43,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
4859,4911,1069,06 07 2020 15 41,bengaluru india,rt one police security tested positive got everyone house tested covid one gunman amp two house
4873,4925,1083,06 07 2020 15 39,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
4903,4955,1113,06 07 2020 15 32,bengaluru south india,rt one police security tested positive got everyone house tested covid one gunman amp two house
4919,4971,1129,06 07 2020 15 30,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4922,4974,1132,06 07 2020 15 29,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4938,4990,1148,06 07 2020 15 27,bengaluru india,rt covid positive count bengaluru crosses 10k today total 981 155 covid patients died far city
4944,4996,1154,06 07 2020 15 26,bengaluru india,rt watch seven police personnel working commissionarate limits resume work battling co
4946,4998,1156,06 07 2020 15 26,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
4953,5005,1163,06 07 2020 15 25,bengaluru india,rt rs 3000 crores scam karnataka state government name covid 19 sdpi covid 19 3000crorescam karnatakagov
4959,5011,1169,06 07 2020 15 24,bengaluru india,rt covid positive count bengaluru crosses 10k today total 981 155 covid patients died far city
4963,5015,1173,06 07 2020 15 23,bengaluru india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
4964,5016,1174,06 07 2020 15 23,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
4971,5023,1181,06 07 2020 15 22,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4988,5040,1198,06 07 2020 15 20,bengaluru india,rt one police security tested positive got everyone house tested covid one gunman amp two house
4993,5045,1203,06 07 2020 15 19,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5000,5052,1210,06 07 2020 15 18,bengaluru india,rt bjp minister says situation gone government control tackling covid
5005,5057,1215,06 07 2020 15 17,bengaluru india,rt auctioning paintings donated rs 9 crore towards covid 19 relief sadhguru ishafo
5008,5060,1218,06 07 2020 15 17,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5010,5062,1220,06 07 2020 15 17,bengaluru india,rt one police security tested positive got everyone house tested covid one gunman amp two house
5011,5063,1221,06 07 2020 15 16,bengaluru india,rt covid positive count bengaluru crosses 10k today total 981 155 covid patients died far city
5025,5077,1235,06 07 2020 15 14,bengaluru india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
5034,5086,1244,06 07 2020 15 13,bengaluru india,one police security tested positive got everyone house tested covid one gunman amp two mor
5038,5090,1248,06 07 2020 15 13,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5057,5109,1267,06 07 2020 15 10,bengaluru india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
5069,5121,1279,06 07 2020 15 09,bengaluru india,bengaluru covid dips monday 981 sunday 1235 saturday 1172 friday 994 thursday 889
5099,5151,1309,06 07 2020 15 05,bengaluru india,days covid lockdown deccan herald amazing piece three wheels united thanks nitin krishna
5109,5161,1319,06 07 2020 15 04,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5151,5203,1361,06 07 2020 14 59,bengaluru south india,rt yet another shocking video andhra district authorities showed rudeness covid 19 dea
5157,5209,1367,06 07 2020 14 58,bengaluru india,rt lulla photo shot colleague muthu p yesterday anyone give fitting caption description corona covid karna
5162,5214,1372,06 07 2020 14 57,bengaluru south india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5171,5223,1381,06 07 2020 14 56,bengaluru south india,rt battle covid anganwadi workers continue work frontlines serving community support
5224,5276,1434,06 07 2020 14 52,bengaluru india mandya,bjp minister says situation gone government control tackling covid
5227,5279,1437,06 07 2020 14 52,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5231,5283,1441,06 07 2020 14 52,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5232,5284,1442,06 07 2020 14 51,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5240,5292,1450,06 07 2020 14 51,bengaluru india,rt guruu om namo venkateshaya started new t10 league clean sweeped leagues congrats members team
5259,5311,1469,06 07 2020 14 50,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5262,5314,1472,06 07 2020 14 50,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5265,5317,1475,06 07 2020 14 49,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5266,5318,1476,06 07 2020 14 49,bengaluru india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5308,5360,1518,06 07 2020 14 46,bengaluru south india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5359,5411,1569,06 07 2020 14 41,bengaluru india,rt tamil nadu reports 3827 cases covid today total number cases rises 114978 chennai 1747
5366,5418,1576,06 07 2020 14 40,bengaluru india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
5382,5434,1592,06 07 2020 14 35,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5400,5452,1610,06 07 2020 14 30,bengaluru india,july 06 positive cases 994 discharges 197 bengaluru covid
5403,5455,1613,06 07 2020 14 29,bengaluru india,rt coronavirusupdates national covid positivity rate 6 73 many states report lower positivity rate centr
5405,5457,1615,06 07 2020 14 29,bengaluru india,rt fadnavis thane interacting media visits covid hospitals amp quarantine centres coronainmaharashtra
5410,5462,1620,06 07 2020 14 28,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5420,5472,1630,06 07 2020 14 24,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5428,5480,1638,06 07 2020 14 23,bengaluru india,rt people participation fighting pandemic key overcome covid pls misuse relaxation
5441,5493,1651,06 07 2020 14 18,bengaluru india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
5448,5500,1658,06 07 2020 14 17,bengaluru south india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5451,5503,1661,06 07 2020 14 16,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5455,5507,1665,06 07 2020 14 16,bengaluru india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
5458,5510,1668,06 07 2020 14 16,bengaluru south india,today cases karnataka 1843 new covid cases reported bengaluru last 24 hours 981 total number c
5464,5516,1674,06 07 2020 14 15,bengaluru india,rt actress turned mp sumalathaambareesh tests covid developed mild symptoms headache throat irritat
5469,5521,1679,06 07 2020 14 14,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5483,5535,1693,06 07 2020 14 09,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5498,5550,1708,06 07 2020 14 06,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5500,5552,1710,06 07 2020 14 05,bengaluru india,rt covid 19 india total covid cases india near 7 lakh total cases amp recoveries see 2nd biggest single da
5506,5558,1716,06 07 2020 14 04,bengaluru india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
5510,5562,1720,06 07 2020 14 03,bengaluru india,rt update said started refund process patient overcharged covid test
5525,5577,1735,06 07 2020 14 00,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5534,5586,1744,06 07 2020 13 58,bengaluru india,rt covid flow chart
5551,5603,1761,06 07 2020 13 54,bengaluru india,rt hi dear sir bescom nitesh estates residents partially completed nitesh columbus square lost
5553,5605,1763,06 07 2020 13 54,bengaluru india,rt majority asymptomatic people opt homeisolation let support help people counseling
5571,5623,1781,06 07 2020 13 50,bengaluru south india,update said started refund process patient overcharged covid
5574,5626,1784,06 07 2020 13 49,bengaluru india,rt today dr donated plasma sewa hee darma hai dr proved today btw recovered fully
5584,5636,1794,06 07 2020 13 48,bengaluru karnataka india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5587,5639,1797,06 07 2020 13 48,bengaluru india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
5591,5643,1801,06 07 2020 13 46,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5596,5648,1806,06 07 2020 13 44,bengaluru india,governmentofkarnataka issues notice apollohospital bengaluru charging rs 6 000 covid test
5604,5656,1814,06 07 2020 13 43,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5605,5657,1815,06 07 2020 13 43,bengaluru india,rt lulla photo shot colleague muthu p yesterday anyone give fitting caption description corona covid karna
5623,5675,1833,06 07 2020 13 36,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5626,5678,1836,06 07 2020 13 35,bengaluru india,rt tigress enjoying time inside enclosure mysuru zoo ran empty due covid scare monday
5628,5680,1838,06 07 2020 13 34,bengaluru india,rt tigress enjoying time inside enclosure mysuru zoo ran empty due covid scare monday
5630,5682,1840,06 07 2020 13 33,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5634,5686,1844,06 07 2020 13 32,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5646,5698,1856,06 07 2020 13 30,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5648,5700,1858,06 07 2020 13 29,bengaluru india,rt morale booster message kiocl employees cmd shri mv subba rao amidst covid situation
5654,5706,1864,06 07 2020 13 28,bengaluru india,morale booster message kiocl employees cmd shri mv subba rao amidst covid situation
5655,5707,1865,06 07 2020 13 28,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5656,5708,1866,06 07 2020 13 27,bengaluru india,4500 legal fee covid tests right tv channels started playing 2200 max charge oct hospi
5672,5724,1882,06 07 2020 13 25,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5674,5726,1884,06 07 2020 13 25,bengaluru karnataka india,rt would still urge come contact symptoms get tested immediately let w
5697,5749,1907,06 07 2020 13 19,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5700,5752,1910,06 07 2020 13 18,bengaluru india,mild symptoms covid mandya mp put home quarantine remote mon
5725,5777,1935,06 07 2020 13 13,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5734,5786,1944,06 07 2020 13 13,bengaluru south india,rt majority asymptomatic people opt homeisolation let support help people counseling
5735,5787,1945,06 07 2020 13 13,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5741,5793,1951,06 07 2020 13 12,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5743,5795,1953,06 07 2020 13 12,bengaluru india,rt actress turned mp sumalathaambareesh tests covid developed mild symptoms headache throat irritat
5746,5798,1956,06 07 2020 13 11,bengaluru india,rt would still urge come contact symptoms get tested immediately let w
5779,5831,1989,06 07 2020 13 04,west bengal india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5782,5834,1992,06 07 2020 13 03,bengaluru india,minister madusamy says covid19 moving towards community spread tumkur karnataka govt precautions w
5783,5835,1993,06 07 2020 13 03,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5797,5849,2007,06 07 2020 13 01,bengaluru india,photo shot colleague muthu p yesterday anyone give fitting caption description corona
5800,5852,2010,06 07 2020 13 00,bengaluru india,rt yet another shocking video andhra district authorities showed rudeness covid 19 dea
5821,5873,2031,06 07 2020 12 55,bengaluru south india,health department issued notice charging patient corona covid test
5826,5878,2036,06 07 2020 12 55,bengaluru south india,rt continue serve urgent needs communities hit hard covid induced socio economic distress suppo
5836,5888,2046,06 07 2020 12 53,bengaluru india,rt love way sushantsinghrajput says chal jhutti dilbechara dilbecharatrailer sushantsinghrajput sushantsinghrajp
5842,5894,2052,06 07 2020 12 52,bengaluru india,sumalathaambareesh get well soon mam covid sandalwood
5845,5897,2055,06 07 2020 12 51,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5862,5914,2072,06 07 2020 12 48,bengaluru india,mandya mp tests positive karnataka mandya mp sumalatha ambareesh tested positive covid 19
5865,5917,2075,06 07 2020 12 48,bengaluru south india,rt covid flow chart
5867,5919,2077,06 07 2020 12 47,bengaluru india,rt covid flow chart
5868,5920,2078,06 07 2020 12 47,bengaluru india,crossing 100 mark last days continuously blore records 981 cases today crosses 10000 mark sta
5869,5921,2079,06 07 2020 12 47,durgapur west bengal india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
5874,5926,2084,06 07 2020 12 45,bengaluru india,rt actress mp sumalatha ambareesh tests positive covid mild symptoms home quarantine tod
5875,5927,2085,06 07 2020 12 45,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
5881,5933,2091,06 07 2020 12 44,bengaluru india,tamilnadu district wise break 3827 new covid cases reported today details deaths active cases
5884,5936,2094,06 07 2020 12 43,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5887,5939,2097,06 07 2020 12 43,bengaluru india,rt actress mp sumalatha ambareesh tests positive covid mild symptoms home quarantine tod
5888,5940,2098,06 07 2020 12 42,bengaluru india,3827 new cases coronavirus reported today tamilnadu 1747 3827 cases chennai 33 518 persons
5902,5954,2112,06 07 2020 12 39,bengaluru south india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5905,5957,2115,06 07 2020 12 39,bengaluru india,rt actress mp sumalatha ambareesh tests positive covid mild symptoms home quarantine tod
5922,5974,2132,06 07 2020 12 36,bengaluru south india,rt tigress enjoying time inside enclosure mysuru zoo ran empty due covid scare monday
5926,5978,2136,06 07 2020 12 35,bengaluru india,rt actress mp sumalatha ambareesh tests positive covid mild symptoms home quarantine tod
5931,5983,2141,06 07 2020 12 34,bengaluru india,actress mp sumalatha ambareesh tests positive covid mild symptoms home quarantine
5932,5984,2142,06 07 2020 12 34,bengaluru india,rt yet another shocking video andhra district authorities showed rudeness covid 19 dea
5944,5996,2154,06 07 2020 12 32,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5953,6005,2163,06 07 2020 12 30,bengaluru india,rt tigress enjoying time inside enclosure mysuru zoo ran empty due covid scare monday
5970,6022,2180,06 07 2020 12 26,bengaluru india,austrian grand prix gives perfect advertisement coronavirus hit formula one season via
5981,6033,2191,06 07 2020 12 23,bengaluru india,rt tamil nadu reports 3827 cases covid today total number cases rises 114978 chennai 1747
5988,6040,2198,06 07 2020 12 22,bengaluru india,rt another 165 bed first level treatment centre fltc ready ernakulam situated cial convention centre asymptom
6016,6068,2226,06 07 2020 12 16,bengaluru india,paid script writing direction course class 05 register 7411763719 get access mondaythoughts
6017,6069,2227,06 07 2020 12 16,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6020,6072,2230,06 07 2020 12 16,bengaluru india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6027,6079,2237,06 07 2020 12 14,bengaluru karnataka india,rt surya please look
6042,6094,2252,06 07 2020 12 10,bengaluru south india,rt tnie medical staff conducting covid 19 tests police personnel came late test due duties imasqb
6051,6103,2261,06 07 2020 12 06,bengaluru india,rt whether short term fight covid long term strengthening structure healthcare ap hon ble
6058,6110,2268,06 07 2020 12 05,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
6063,6115,2273,06 07 2020 12 02,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6072,6124,2282,06 07 2020 12 01,bengaluru south india,rt tigress enjoying time inside enclosure mysuru zoo ran empty due covid scare monday
6079,6131,2289,06 07 2020 11 58,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6087,6139,2297,06 07 2020 11 56,bengaluru karnataka india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
6089,6141,2299,06 07 2020 11 56,bengaluru india,rt ceo perspective way forward investors crucial times zevaastras ceo investments tech covid
6091,6143,2301,06 07 2020 11 56,bengaluru south india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
6097,6149,2307,06 07 2020 11 53,bengaluru india,finely crafted cotton mask collection features variety trendingcolors prints collection star
6100,6152,2310,06 07 2020 11 51,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6131,6183,2341,06 07 2020 11 43,bengaluru india,rt tigress enjoying time inside enclosure mysuru zoo ran empty due covid scare monday
6143,6195,2353,06 07 2020 11 41,bengaluru india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
6144,6196,2354,06 07 2020 11 40,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
6146,6198,2356,06 07 2020 11 38,bengaluru india,rt 1 n sms goes number given person seeking covid test give wrong number someone
6167,6219,2377,06 07 2020 11 31,bengaluru south india,rt 1 n sms goes number given person seeking covid test give wrong number someone
6174,6226,2384,06 07 2020 11 30,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
6195,6247,2405,06 07 2020 11 25,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
6199,6251,2409,06 07 2020 11 25,bengaluru south india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6210,6262,2420,06 07 2020 11 24,bengaluru south india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6212,6264,2422,06 07 2020 11 23,bengaluru india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
6216,6268,2426,06 07 2020 11 22,bengaluru india,rt india covid 19 update 06 07 2020 8 new cases 24248 recovered 424433 deaths 24 hours 425 total 19
6231,6283,2441,06 07 2020 11 17,bengaluru india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6232,6284,2442,06 07 2020 11 17,bengaluru south india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6236,6288,2446,06 07 2020 11 17,bengaluru india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6237,6289,2447,06 07 2020 11 16,bengaluru india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
6242,6294,2452,06 07 2020 11 15,bengaluru india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
6243,6295,2453,06 07 2020 11 14,west bengal india,rt ceo perspective way forward investors crucial times zevaastras ceo investments tech covid
6246,6298,2456,06 07 2020 11 12,bengaluru india,covid cases going average fat percentage people across world covid
6254,6306,2464,06 07 2020 11 11,bengaluru india,rt india biggest covid care center coming biec housing 10100 beds exclusively treatment asy
6260,6312,2470,06 07 2020 11 09,bengaluru india,rt tnie nearly 150 families eke livelihood making wooden chairs tables normal quality second hand wood faci
6279,6331,2489,06 07 2020 11 04,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
6291,6343,2501,06 07 2020 11 00,bengaluru india,rt covid 19 safety protocols place amarnathyatra2020 amarnathyatrabegins special prayers
6292,6344,2502,06 07 2020 11 00,bengaluru south india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
6309,6361,2519,06 07 2020 10 57,bengaluru india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6326,6378,2536,06 07 2020 10 53,bengaluru india,rt watch 40 year man pneumonia died thursday due lack access ventilator hospitals visi
6341,6393,2551,06 07 2020 10 50,bengaluru south india,rt tnie nearly 150 families eke livelihood making wooden chairs tables normal quality second hand wood faci
