,Unnamed: 0,Unnamed: 0.1,date,location,text
4411,4463,621,06 07 2020 17 05,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4413,4465,623,06 07 2020 17 04,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
4420,4472,630,06 07 2020 17 03,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4430,4482,640,06 07 2020 17 01,mithila new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4434,4486,644,06 07 2020 17 00,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4453,4505,663,06 07 2020 16 55,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4459,4511,669,06 07 2020 16 54,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4465,4517,675,06 07 2020 16 53,new delhi india,rt today dr donated plasma sewa hee darma hai dr proved today btw recovered fully
4488,4540,698,06 07 2020 16 48,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4524,4576,734,06 07 2020 16 41,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4528,4580,738,06 07 2020 16 40,new delhi india,rt ilo isle ihd virtual conference 8 9 june 2020 highlights panel 4 perspectives emerging employment scenario fu
4540,4592,750,06 07 2020 16 38,delhi india,fasting important days increase immunity well growth spiritually covid fitfam
4551,4603,761,06 07 2020 16 35,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4556,4608,766,06 07 2020 16 34,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4561,4613,771,06 07 2020 16 34,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4567,4619,777,06 07 2020 16 32,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
4586,4638,796,06 07 2020 16 29,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
4591,4643,801,06 07 2020 16 28,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4600,4652,810,06 07 2020 16 27,new delhi india,rt appreciation india building sardar vallabh bhai patel covid hospital delhi record time 12
4622,4674,832,06 07 2020 16 22,new delhi india,rt etauto 70 startups impacted covid 19 survey indianstart investmentfront business ficci covid 19pandemic arti
4629,4681,839,06 07 2020 16 21,new delhi india,covid 19 precautions required
4635,4687,845,06 07 2020 16 20,new delhi india,rt din let rephrase covid numbers yesterday added record 22 000 odd cases
4646,4698,856,06 07 2020 16 18,delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4651,4703,861,06 07 2020 16 17,delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
4656,4708,866,06 07 2020 16 15,new delhi india,rt etauto 70 startups impacted covid 19 survey indianstart investmentfront business ficci covid 19pandemic arti
4663,4715,873,06 07 2020 16 14,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4668,4720,878,06 07 2020 16 13,new delhi india,rt report india amp finds 68 plan big cuts ops amp administrative expenses
4685,4737,895,06 07 2020 16 10,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4694,4746,904,06 07 2020 16 09,delhi india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
4700,4752,910,06 07 2020 16 08,delhi india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
4719,4771,929,06 07 2020 16 03,delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4755,4807,965,06 07 2020 15 57,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4759,4811,969,06 07 2020 15 56,new delhi india,delhi showing improvment number new cases coming since hm intervened let say sin
4761,4813,971,06 07 2020 15 56,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4772,4824,982,06 07 2020 15 54,new delhi india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
4779,4831,989,06 07 2020 15 53,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4793,4845,1003,06 07 2020 15 51,new delhi india,rt due ongoing covid situation extreme scarcity blood especially kids suffering cancer
4794,4846,1004,06 07 2020 15 51,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4804,4856,1014,06 07 2020 15 50,delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4808,4860,1018,06 07 2020 15 49,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4810,4862,1020,06 07 2020 15 48,new delhi india,71 central reserve police force personnel tested positive novel coronavirus officials coronavirus covid
4822,4874,1032,06 07 2020 15 46,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4825,4877,1035,06 07 2020 15 46,new delhi india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
4863,4915,1073,06 07 2020 15 41,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4864,4916,1074,06 07 2020 15 41,new delhi india,rt met 20 yr olds living alone city struggling survive job loss savings run desperate avoid returnin
4866,4918,1076,06 07 2020 15 40,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4867,4919,1077,06 07 2020 15 40,delhi india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
4894,4946,1104,06 07 2020 15 34,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4895,4947,1105,06 07 2020 15 34,new delhi india,rt india ugc requests universities amp colleges sympathetically address students issue payment annual semester fee tuition
4901,4953,1111,06 07 2020 15 32,new delhi india,rt state centre stop releasing total number covid cases misleading provide numb
4905,4957,1115,06 07 2020 15 32,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4907,4959,1117,06 07 2020 15 32,new delhi india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
4928,4980,1138,06 07 2020 15 29,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4930,4982,1140,06 07 2020 15 28,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4931,4983,1141,06 07 2020 15 28,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4936,4988,1146,06 07 2020 15 27,new delhi india,rt state centre stop releasing total number covid cases misleading provide numb
4966,5018,1176,06 07 2020 15 23,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4984,5036,1194,06 07 2020 15 20,india gate new delhi,rt delhi showing improvment number new cases coming since hm intervened let say since centra
4999,5051,1209,06 07 2020 15 18,delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5001,5053,1211,06 07 2020 15 18,new delhi india,rt one police security tested positive got everyone house tested covid one gunman amp two house
5018,5070,1228,06 07 2020 15 16,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5040,5092,1250,06 07 2020 15 12,new delhi india,rt bjp minister says situation gone government control tackling covid
5065,5117,1275,06 07 2020 15 09,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5082,5134,1292,06 07 2020 15 07,new delhi india,rt informed mla nilagiri tested positive covid 19 self quarantined official reside
5113,5165,1323,06 07 2020 15 03,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5115,5167,1325,06 07 2020 15 03,new delhi india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
5146,5198,1356,06 07 2020 14 59,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5168,5220,1378,06 07 2020 14 57,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5170,5222,1380,06 07 2020 14 56,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5186,5238,1396,06 07 2020 14 55,new delhi india,rt covid19 outbreak lockdowns led rise stress amp anxiety among people mindfulness meditation gr
5203,5255,1413,06 07 2020 14 54,delhi india,rt 1 n sms goes number given person seeking covid test give wrong number someone
5213,5265,1423,06 07 2020 14 53,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5238,5290,1448,06 07 2020 14 51,n delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5249,5301,1459,06 07 2020 14 51,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5250,5302,1460,06 07 2020 14 51,delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
5252,5304,1462,06 07 2020 14 50,new delhi india,rt horror stories keep turning big cities small towns clarity india peak whethe
5255,5307,1465,06 07 2020 14 50,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5260,5312,1470,06 07 2020 14 50,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
5271,5323,1481,06 07 2020 14 49,new delhi india,rt battle covid anganwadi workers continue work frontlines serving community support
5280,5332,1490,06 07 2020 14 48,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5292,5344,1502,06 07 2020 14 47,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5306,5358,1516,06 07 2020 14 46,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5312,5364,1522,06 07 2020 14 46,new delhi india,rt afghanistan strengthening consensus peace meeting president thanked pm covid assist
5348,5400,1558,06 07 2020 14 42,delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5350,5402,1560,06 07 2020 14 42,new delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5356,5408,1566,06 07 2020 14 42,delhi india,rt delhi showing improvment number new cases coming since hm intervened let say since centra
5375,5427,1585,06 07 2020 14 38,new delhi india,rt covid19 outbreak lockdowns led rise stress amp anxiety among people mindfulness meditation gr
5386,5438,1596,06 07 2020 14 34,delhi india,rt covid19 outbreak lockdowns led rise stress amp anxiety among people mindfulness meditation gr
5390,5442,1600,06 07 2020 14 33,new delhi india,handling government offensive fake news covid pandemic muc
5401,5453,1611,06 07 2020 14 30,new delhi india,etauto uk new car sales post smaller slump june annual basis ukcarsales smmt britishnewcarregistrations
5432,5484,1642,06 07 2020 14 22,new delhi india,students college life first encounter outside world something enjoy
5459,5511,1669,06 07 2020 14 16,new delhi india,rt horror stories keep turning big cities small towns clarity india peak whethe
5460,5512,1670,06 07 2020 14 16,new delhi india,rt something wrote long back still true warriors fighting another battle covid batt
5468,5520,1678,06 07 2020 14 14,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
5513,5565,1723,06 07 2020 14 03,new delhi india,rt would still urge come contact symptoms get tested immediately let w
5514,5566,1724,06 07 2020 14 03,new delhi india,rt disadvantaged communities hugely impacted ongoing covid crisis support w
5522,5574,1732,06 07 2020 14 01,new delhi india,aiims statement journo tarun sisodiya jumped 4th floor today succumbed fall underg
5526,5578,1736,06 07 2020 14 00,new delhi india,rt good gaurav bhai proud cm representative continuesly fighting covid able leadership amp gui
5527,5579,1737,06 07 2020 14 00,new delhi india,rt seek know really spiritual path aims providing understanding true nature
5529,5581,1739,06 07 2020 13 59,ranchi new delhi india,rt tell love best time lockdownindia covid quarantinelife
5538,5590,1748,06 07 2020 13 56,new delhi india,covid update delhi july 6 new cases 1379 total number cases 100823 48 deaths added toll tol
5544,5596,1754,06 07 2020 13 56,new delhi india,coronavirusupdate coronaviruspandemic 1379 new coronavirus cases covid crosses 1 lakh mark delhi 749 r
5547,5599,1757,06 07 2020 13 55,new delhi india,good gaurav bhai proud cm representative continuesly fighting covid able leadersh
5558,5610,1768,06 07 2020 13 53,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
5559,5611,1769,06 07 2020 13 53,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5565,5617,1775,06 07 2020 13 51,new delhi india,1379 new covid cases reported delhi today total number cases capital goes beyond one lakh mark
5573,5625,1783,06 07 2020 13 50,new delhi india,situation covid19 back work safety gt painmanagement would given priority
5577,5629,1787,06 07 2020 13 49,delhi india,rt gurgaon urgent need plasma donor recent recovered covid patient hospital gurgaon contact 91981146
5582,5634,1792,06 07 2020 13 48,new delhi india,state centre stop releasing total number covid cases misleading provide onl
5600,5652,1810,06 07 2020 13 43,new delhi india,talking disabilities forget leprosy lymphatic filariasis affected disabled ev
5610,5662,1820,06 07 2020 13 40,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5616,5668,1826,06 07 2020 13 38,new delhi india,rt mso launches free tele consultation service free online consultation patients suspected covid symptoms ou
5627,5679,1837,06 07 2020 13 34,new delhi india,rt coronavirusupdates covid tests cross 1 crore milestone signifies importance accorded widespread test
5653,5705,1863,06 07 2020 13 28,new delhi india,rt modi ji given speech leh saying days expansionist forces forgot think
5657,5709,1867,06 07 2020 13 27,new delhi india,rt today dr donated plasma sewa hee darma hai dr proved today btw recovered fully
5663,5715,1873,06 07 2020 13 27,new delhi india,classes empty worries learn math new better way start learning vedic math
5670,5722,1880,06 07 2020 13 25,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5673,5725,1883,06 07 2020 13 25,new delhi india,rt morarji mahilasurakshabaalvikasadhikaran reached help family settled mumbai nalasupara frm raibarelly thes
5684,5736,1894,06 07 2020 13 22,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5688,5740,1898,06 07 2020 13 21,new delhi india,rt morarji mahilasurakshabaalvikasadhikaran reached help family settled mumbai nalasupara frm raibarelly thes
5696,5748,1906,06 07 2020 13 19,new delhi india,rt webinar ambassador highlights role india uk play suppor
5717,5769,1927,06 07 2020 13 15,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5754,5806,1964,06 07 2020 13 09,delhi india,rt ap govt teams unicef fight covid ysjagancares
5792,5844,2002,06 07 2020 13 01,new delhi india,shocking body covid patient dumped pit using jcb tirupati andhrapradesh
5801,5853,2011,06 07 2020 13 00,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5807,5859,2017,06 07 2020 13 00,new delhi india,surprises believe covid 2020 top word
5829,5881,2039,06 07 2020 12 55,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5830,5882,2040,06 07 2020 12 54,new delhi india,rt continue serve urgent needs communities hit hard covid induced socio economic distress suppo
5835,5887,2045,06 07 2020 12 53,delhi gurgaon india,rt get enough covid personal stories writes nurse become serial plasma donor af
5839,5891,2049,06 07 2020 12 53,new delhi india,covid 19 india crosses russia amp 3rd affected country covid coronavirus covid covid 19
5841,5893,2051,06 07 2020 12 52,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5844,5896,2054,06 07 2020 12 51,new delhi india,rt r bulky shed weight pilot unions slam mgmt urge use covid crisis manage redundancy 10 pay cut
5846,5898,2056,06 07 2020 12 51,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5848,5900,2058,06 07 2020 12 50,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5850,5902,2060,06 07 2020 12 50,new delhi india,rt hell happened journalist tarun sisodia allegedly jumped 4th floor aiims amp icu
5859,5911,2069,06 07 2020 12 48,new delhi india,rt mandya mp sumalatha ambareesh tests positive covid 19 remain quarantined home per doctor advice
5870,5922,2080,06 07 2020 12 47,new delhi india,announcing distinguished panel discuss implications amp coping strategies media professionals
5885,5937,2095,06 07 2020 12 43,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
5901,5953,2111,06 07 2020 12 40,new delhi india,death fellow journalist raises several questions loopholes hospital administration covid pressu
5904,5956,2114,06 07 2020 12 39,new delhi india,rt request hrd minister plz pramote nios students also like cbse also facing covid situation like c
5912,5964,2122,06 07 2020 12 37,new delhi india,rt exclusive terrorists infected covid amp one terrorist revealed father telephonic conve
5942,5994,2152,06 07 2020 12 32,new delhi india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
5948,6000,2158,06 07 2020 12 31,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
5960,6012,2170,06 07 2020 12 28,new delhi india,rt top court suo motu case extension limitation period due covid bench led chief justice sa bobde hearing
6001,6053,2211,06 07 2020 12 19,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6004,6056,2214,06 07 2020 12 19,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6025,6077,2235,06 07 2020 12 15,new delhi india,3 ways govt accumulate funds special financial package 5 gdp would sufficient
6035,6087,2245,06 07 2020 12 11,new delhi india,greaternoida place temporarily board pet case test positive covid 19 till recover
6103,6155,2313,06 07 2020 11 50,delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6104,6156,2314,06 07 2020 11 50,new delhi india,ultrasound help diagnosis treatment covid19 recent studies show
6108,6160,2318,06 07 2020 11 49,new delhi india,rt today dr donated plasma sewa hee darma hai dr proved today btw recovered fully
6111,6163,2321,06 07 2020 11 49,new delhi india,education officers haryana allegedly inflated primary school students around 20 000
6119,6171,2329,06 07 2020 11 46,new delhi india,paris one world iconic museums louvre reopened 4 months closure due coronavirus restr
6124,6176,2334,06 07 2020 11 45,new delhi india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6158,6210,2368,06 07 2020 11 34,new delhi india,madhya pradesh gwalior mask means volunteering covid hospital good
6177,6229,2387,06 07 2020 11 29,new delhi india,rt andhrapradesh crossed 1m mark covid19 testing amp stands among states w positivity rate 1 84
6184,6236,2394,06 07 2020 11 28,new delhi india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6185,6237,2395,06 07 2020 11 27,delhi india,rt agreed practicing consultants cleared ms md years ago amp app
6205,6257,2415,06 07 2020 11 24,new delhi india,rt hello urgently need plasma blood group covid recovered patient treated corona neg
6213,6265,2423,06 07 2020 11 23,new delhi india,rt oncnbctv18 says 2020 difficult economically year move ahead need survi
6222,6274,2432,06 07 2020 11 21,new delhi india,rt haryana achieves 75 36 recovery rate covid patients 4000 active cases 17316 reported cases
6224,6276,2434,06 07 2020 11 20,new delhi india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6229,6281,2439,06 07 2020 11 19,new delhi india,haryana police cautions people phishing emails promising covid 19 treatment refund
6233,6285,2443,06 07 2020 11 17,new delhi delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6251,6303,2461,06 07 2020 11 12,new delhi india,rt new free sars cov 2 transmission risk aerosol generating procedures concise fa
6252,6304,2462,06 07 2020 11 11,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6255,6307,2465,06 07 2020 11 11,new delhi india,rt live twitch botcxllum come stop join community aaontop covid fortnite twitch
6262,6314,2472,06 07 2020 11 09,delhi india,covid 19 protocols vistara differentiating factor low cost airlines kannan stream movi
6274,6326,2484,06 07 2020 11 05,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6281,6333,2491,06 07 2020 11 04,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6287,6339,2497,06 07 2020 11 02,new delhi india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6296,6348,2506,06 07 2020 11 00,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6299,6351,2509,06 07 2020 10 59,new delhi india,rt collaborates strengthen rapid testing technology amp laboratory capacity c
6301,6353,2511,06 07 2020 10 59,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6310,6362,2520,06 07 2020 10 56,new delhi india,rt newer perspectives transmission covid 19 coronavirus corona covid covid 19 wearamask stayhome
6312,6364,2522,06 07 2020 10 56,new delhi india,rt apt description current situation stupidity max covid staysafe
6315,6367,2525,06 07 2020 10 55,new delhi india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
6318,6370,2528,06 07 2020 10 54,delhi india,india richa ji symbiosis covid amp lockdown viruses mind boggling
6334,6386,2544,06 07 2020 10 51,new delhi india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6338,6390,2548,06 07 2020 10 50,delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6340,6392,2550,06 07 2020 10 50,new delhi india,everything goes like textbook plan talking 6 8 months vaccine covid 19 beca
6345,6397,2555,06 07 2020 10 49,new delhi india,rt yet another shocking video andhra district authorities showed rudeness covid 19 dea
6347,6399,2557,06 07 2020 10 49,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6351,6403,2561,06 07 2020 10 48,new delhi india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6364,6416,2574,06 07 2020 10 47,new delhi india,rt numbers rise hospitals around get overwhelmed diversions covid u seen pap
6377,6429,2587,06 07 2020 10 45,matia mahal old delhi india,rt yet another shocking video andhra district authorities showed rudeness covid 19 dea
6386,6438,2596,06 07 2020 10 44,delhi india,rt covid 19 india total covid cases india near 7 lakh total cases amp recoveries see 2nd biggest single da
6388,6440,2598,06 07 2020 10 44,delhi india,rt confirmed india no3 covid cases usa brazil prepared whole lot bad news
6393,6445,2603,06 07 2020 10 42,new delhi india,rt new report dr rajeev jayadevan shows 106 deaths doctors covid 3 months many staggering details age groups h
6394,6446,2604,06 07 2020 10 42,new delhi india,india overtakes russia third worst hit nation covid 19 tally covid 19 covid 19 covid
6399,6451,2609,06 07 2020 10 41,new delhi india,rt exclusive terrorists infected covid amp one terrorist revealed father telephonic conve
6408,6460,2618,06 07 2020 10 40,delhi india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
6409,6461,2619,06 07 2020 10 39,new delhi india,rt national atlas amp thematic mapping organisation published 4th updated version covid19 dashboard unique
6411,6463,2621,06 07 2020 10 39,new delhi india,rt covid19 dashboard natmo gives us view state district wise information including confirmed covid 1
6417,6469,2627,06 07 2020 10 37,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6425,6477,2635,06 07 2020 10 35,new delhi india,read covid 19 lockdown disrupted crucial health services provided
6430,6482,2640,06 07 2020 10 33,new delhi india,rt brings covid 19 protection kit includes everything necessary prevention donate f
6440,6492,2650,06 07 2020 10 31,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6454,6506,2664,06 07 2020 10 27,india sullia bengaluru delhi,rt met 20 yr olds living alone city struggling survive job loss savings run desperate avoid returnin
6467,6519,2677,06 07 2020 10 24,india delhi,rt still censoring self published books covid looks like nothing gets even books written
6468,6520,2678,06 07 2020 10 24,new delhi india,clueless lockdowns multiple power centres selfish ministers contributed tamilnadu pitiable covid
6474,6526,2684,06 07 2020 10 22,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6497,6549,2707,06 07 2020 10 19,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6501,6553,2711,06 07 2020 10 18,delhi india,2 hours wearing ppe dying right covid
6502,6554,2712,06 07 2020 10 18,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6508,6560,2718,06 07 2020 10 17,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6509,6561,2719,06 07 2020 10 17,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6512,6564,2722,06 07 2020 10 16,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6519,6571,2729,06 07 2020 10 15,new delhi india,rt india sportsforgirls especially pertinent gender bias girls playing amp lack sports facilities
6524,6576,2734,06 07 2020 10 14,new delhi india,3 3 ms hijam binabati devi one beneficiaries stepped forward assist red crossers f
6525,6577,2735,06 07 2020 10 14,new delhi india,2 3 putting skills use women stitching amp selling masks covid lockdown period
6526,6578,2736,06 07 2020 10 14,new delhi india,1 3 collaboration nd ircs manipur state branch supporting 242 widow beneficiaries th
6548,6600,2758,06 07 2020 10 10,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6594,6646,2804,06 07 2020 10 04,new delhi india,rt mishra god 2020 stamina vengeance plague covid earthquake
6597,6649,2807,06 07 2020 10 03,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6605,6657,2815,06 07 2020 10 01,new delhi india,rt exclusive terrorists infected covid amp one terrorist revealed father telephonic conve
6610,6662,2820,06 07 2020 10 01,new delhi india,rt met 20 yr olds living alone city struggling survive job loss savings run desperate avoid returnin
6613,6665,2823,06 07 2020 10 00,new delhi india,etenergyworld opinion sowing seeds solar power revolution via agro photovoltaics solarpower
6620,6672,2830,06 07 2020 10 00,new delhi india,rt happiest birthday energetic crazy actor shahrukhkhan srk kingofbollywood bollywood
6651,6703,2861,06 07 2020 09 53,new delhi india,rt india covid count world 3rd highest community transmission yet
6652,6704,2862,06 07 2020 09 53,delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6653,6705,2863,06 07 2020 09 53,new delhi india,rt coronavirusupdates national covid positivity rate 6 73 many states report lower positivity rate centr
6699,6751,2909,06 07 2020 09 45,new delhi india,rt met 20 yr olds living alone city struggling survive job loss savings run desperate avoid returnin
6727,6779,2937,06 07 2020 09 40,new delhi india,covidiots country ironical many law makers
6737,6789,2947,06 07 2020 09 38,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6767,6819,2977,06 07 2020 09 35,new delhi india,rt anil baijal itbp dg ss deswal visits 10k bedded sardar patel covid care centre radha soami beas chhatar
6774,6826,2984,06 07 2020 09 33,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6800,6852,3010,06 07 2020 09 29,new delhi india,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
6803,6855,3013,06 07 2020 09 28,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6810,6862,3020,06 07 2020 09 27,new delhi india,rt india sportsforgirls especially pertinent gender bias girls playing amp lack sports facilities
6813,6865,3023,06 07 2020 09 27,new delhi india,one country focal persons regarding covid19 crisis zafarmirza appreciated colleagues efforts
6826,6878,3036,06 07 2020 09 25,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6830,6882,3040,06 07 2020 09 24,new delhi india,shame modi amp bjp took even covid pandemic another opportunity scam
6831,6883,3041,06 07 2020 09 24,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6839,6891,3049,06 07 2020 09 22,new delhi india,rt auction sadhguru painting honoring bhairava bull ishayogacenter passed recently closed inr 5
6846,6898,3056,06 07 2020 09 21,new delhi india,rt gurgaon urgent need plasma donor recent recovered covid patient hospital gurgaon contact 91981146
6850,6902,3060,06 07 2020 09 20,delhi india,rt lets stay safe yet start normalise time due precautions help service beauty sector rebuild
6893,6945,3103,06 07 2020 09 15,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
6899,6951,3109,06 07 2020 09 14,new delhi india lahore,rt health workers employed kasturba hospital college nursing paid salaries last 3 months
6901,6953,3111,06 07 2020 09 14,delhi india,sales margins biz pre covid era industry continue employee number
6910,6962,3120,06 07 2020 09 12,new delhi india,health workers employed kasturba hospital college nursing paid salaries last 3
6915,6967,3125,06 07 2020 09 12,new delhi india,hyderabad lockdown telangana andhrapradesh coronavirus latest updates 2 states growing faster india
6942,6994,3152,06 07 2020 09 07,new delhi india,haryana achieves 75 36 recovery rate covid patients 4000 active cases 17316 reported cases th
6945,6997,3155,06 07 2020 09 07,new delhi india,rt kejriwal spends time briefing media actually working ground drama refuses end covid
6970,7022,3180,06 07 2020 09 04,new delhi india,went downstairs buy groceries mid way noticed forgot wear mask like spiderman
6982,7034,3192,06 07 2020 09 02,new delhi india,rt india takes russia third worst hit nation covid 19 tally communitytransmission yet th
7006,7058,3216,06 07 2020 08 59,new delhi india,rt fadnavis thane interacting media visits covid hospitals amp quarantine centres coronainmaharashtra
